pinotUpdatedTs,orderId,taskId,imageUrl,originalUrl,imageDecision,isHumanFaceDetected,reviewAiCorrect,reviewConfusionMatrix,reviewComments
6/18/2026,2.00015E+14,04ce170a-a630-4996-ad29-41936c4c1b4d,http://images.delivery.walmart.com/4f97affd-bf49-4ca4-aca1-37e84180a492.jpeg,http://images.delivery.walmart.com/408e0b27-a29d-4eef-9cf4-5ee3d5aa1011.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,d01495e1-eede-441c-9840-76a1177a20c7,http://images.delivery.walmart.com/18becdf7-a36c-4cce-8a19-a51054252fc2.jpeg,http://images.delivery.walmart.com/0389d617-6ed7-46dd-b351-ee2c5322e9ac.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,c26993f8-8e51-48bf-bf02-24f869f3fa27,http://images.delivery.walmart.com/58bff8db-a8e5-45af-995f-e2cb9a0e2231.jpeg,http://images.delivery.walmart.com/68cbf8a5-5b87-4565-a33c-0d829b86744b.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,83d6479c-191a-4030-9bcb-bcbe3f6974a1,http://images.delivery.walmart.com/d70f848c-3b16-4486-ab74-bfa2663c6e43.jpeg,http://images.delivery.walmart.com/d8c1e864-6390-440f-b4b1-4b3622088c21.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,257c31e8-c3f9-46c8-b76f-08d3aa181d4c,http://images.delivery.walmart.com/11f3bf11-0c5d-48fb-8514-a91ab307a738.jpeg,http://images.delivery.walmart.com/b71ccd28-fd93-4bc9-988c-bded18e05edf.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,c1bf7a84-1a16-4179-b54c-ee24de22810e,http://images.delivery.walmart.com/30d9ca3c-3dd2-4e7e-82a2-234b93372c02.jpeg,http://images.delivery.walmart.com/23e7c507-3543-46ad-aefc-ac26372f2fe5.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,d39c7f1f-c841-49fa-b75d-2479b0f28e2b,http://images.delivery.walmart.com/982dbc9c-8177-4812-837d-5001b2068aeb.jpeg,http://images.delivery.walmart.com/78890319-1211-49c6-9c36-2dcb6e7ae7f8.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,f371a081-13a4-4b4a-9dc3-489ebeea890f,http://images.delivery.walmart.com/8028f6e5-8e64-44e6-9df6-16a7792a0839.jpeg,http://images.delivery.walmart.com/ce816183-1871-42a2-b3c3-3839cf7d7914.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00014E+14,20d384bb-8af1-49df-9d8e-5ea6aaf8b188,http://images.delivery.walmart.com/d4d4c79a-ce48-46aa-8d5a-ba34124ce9b0.jpeg,http://images.delivery.walmart.com/267c3303-c207-49fd-ac40-8166417e158f.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,903cd872-4f4b-436d-8369-9120de8f328c,http://images.delivery.walmart.com/3e14ff45-f28a-4660-b523-a29de7f55632.jpeg,http://images.delivery.walmart.com/abcd2e4e-62be-48c1-a4d2-790dbf57c14a.jpeg,unacceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,dbb7287c-469c-4c33-894c-db21d80270f2,http://images.delivery.walmart.com/0f35e0cd-5f79-4541-ae2e-0c7c38fc286c.jpeg,http://images.delivery.walmart.com/93215fd8-2188-4cd4-a086-a2c4ed405534.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,7c466fe5-66b2-419d-a115-8ebaac1a35ac,http://images.delivery.walmart.com/8dae2cf1-e58f-44d8-9f55-fb30eee4ea98.jpeg,http://images.delivery.walmart.com/9fe58ebc-6ac1-4b9b-87f6-d59e51b994e3.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,03dddaa2-4d8c-420c-b88e-8ae55bdfe9fe,http://images.delivery.walmart.com/b4916ff8-ab70-4014-8a54-f009034b14c3.jpeg,http://images.delivery.walmart.com/06bec45d-d00a-4535-ae3a-06c4c9081b2f.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,765d331f-f5e9-1826-e184-9ce9c1852d8a,http://images.delivery.walmart.com/8da77dfa-f78d-4fbb-9350-35648cb5063a.jpeg,http://images.delivery.walmart.com/aff5d465-a876-4800-a2e0-9b7d4a3b097c.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,2e099959-5cd4-4f51-b42b-5adc5cbae820,http://images.delivery.walmart.com/a5f4c9ff-871d-4b9f-8b74-ab9637c8bff3.jpeg,http://images.delivery.walmart.com/7d4f90c7-42cd-4ee0-8726-d74e05eac9de.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,9e319dbd-0341-4193-a8fe-c24791e9e671,http://images.delivery.walmart.com/8d2edc82-2ae4-46e9-ac23-9cf01ecb1264.jpeg,http://images.delivery.walmart.com/2b199125-9cf0-4c7f-a9cc-de0db62e9f6a.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,118d3ad3-4b4e-48d2-8ee8-f931e8ac4974,http://images.delivery.walmart.com/60407c9f-dd4c-482e-bc4c-ccb25ae1f47f.jpeg,http://images.delivery.walmart.com/82cf0718-7342-449e-9888-6d42d2e27119.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,fe561623-62f8-47f1-8349-dfccfa5a2f4e,http://images.delivery.walmart.com/5c541e71-635a-4f1e-83cd-efc94aa7dfdb.jpeg,http://images.delivery.walmart.com/44d40e64-7941-485d-ac46-dbd4586dea00.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,cef4fc7a-61ac-4117-bdbe-767ee7e4a356,http://images.delivery.walmart.com/669b5614-edc1-44a3-bb8a-5ff45ef65d4d.jpeg,http://images.delivery.walmart.com/3fc2877e-6876-43a7-a144-df7c4958c68f.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,85a807bd-a1a9-43cc-aac4-0d7719c1231c,http://images.delivery.walmart.com/0f3b07a3-4929-4b45-a6d9-bf6c7f0dda32.jpeg,http://images.delivery.walmart.com/34bee12a-4a56-451b-a0f0-448824a0c0df.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,b85433fa-bbc5-21a8-ccd9-32db82e2590e,http://images.delivery.walmart.com/2f5e2aaa-a60a-4ffb-b3ca-86a61d74d503.jpeg,http://images.delivery.walmart.com/1c7e2bb0-bea6-4054-b5b4-54d8706cd8bb.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,ea245cc9-8a37-42f3-b0c0-1f0d301f0370,http://images.delivery.walmart.com/04018816-aa19-4cfa-89db-3eef889ca583.jpeg,http://images.delivery.walmart.com/444cded6-c4db-4b3c-8ae7-002a07b73842.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,fd2fb4dd-adac-41f6-93b9-811060e22a23,http://images.delivery.walmart.com/52abb3b7-8d0d-4b20-82d1-3b94dbd96398.jpeg,http://images.delivery.walmart.com/f374f734-f577-4385-91b5-5c518171718d.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,b02bd5fb-91af-c0dd-a67f-497a66bd3a3b,http://images.delivery.walmart.com/3d55ca7c-990b-4a0f-8259-3e71db29e69f.jpeg,http://images.delivery.walmart.com/addd49e8-ff11-4228-9fbd-48a8c87cf130.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,6235a39c-14bd-4c8c-a449-81e7e7b03583,http://images.delivery.walmart.com/1d644fdc-3a45-4cfa-a13f-644d96b7dbed.jpeg,http://images.delivery.walmart.com/f5d4d4f0-9898-45a2-8282-27d8e01edefd.jpeg,unacceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,b26a9aab-5cd6-b317-4044-e6a0654423ec,http://images.delivery.walmart.com/9d80696e-7eeb-4258-aa32-e5b8452aa96d.jpeg,http://images.delivery.walmart.com/585da53c-e79a-483a-86d5-46de34d4dd4f.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,c7fd4d1f-44d8-44a8-bc52-c7b5d1645817,http://images.delivery.walmart.com/03bbd6e7-ac2a-4964-b1a0-3a7f8a8844f2.jpeg,http://images.delivery.walmart.com/8f258a68-77a8-48cf-9cc2-a7bd3d23c049.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,ee22eb2c-3797-4c06-8f63-05b9424978ba,http://images.delivery.walmart.com/78184f3d-e460-4211-a610-ddc2171e56a3.jpeg,http://images.delivery.walmart.com/33f0175a-058e-46d7-a8fe-06dc861f28c8.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,c2dacaae-2533-4812-9a43-677f2926cf76,http://images.delivery.walmart.com/202a52fc-ca3d-4263-bd59-8e9c73ecbd27.jpeg,http://images.delivery.walmart.com/2dfa529b-5414-4419-8f58-a183f51e8b9a.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,6b99e804-33d6-4a7b-893e-ee4397803169,http://images.delivery.walmart.com/3d749562-d23b-46f5-98c3-5373deed1b46.jpeg,http://images.delivery.walmart.com/b0297f55-ceaa-49d2-8093-2ec4cf173f63.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,835b296a-72c8-4457-b9aa-93ce21369e41,http://images.delivery.walmart.com/95105b0d-97c5-4216-88ba-7cb872bc5149.jpeg,http://images.delivery.walmart.com/0bb3a668-d9ee-4848-bb0f-b19fe34dc4b3.jpeg,unacceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,6361cca2-40b9-434e-9678-afe4076c7262,http://images.delivery.walmart.com/ce7db19f-094c-4cb6-9df3-0827a232bc9f.jpeg,http://images.delivery.walmart.com/1273c8d0-5d5d-499b-9849-9eb6264657cf.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,b214c99a-e8b0-436a-982e-bbacde8a1864,http://images.delivery.walmart.com/886392a8-1798-47dd-8d9f-04cbdb53143f.jpeg,http://images.delivery.walmart.com/c7e0db20-8c13-4535-a98e-2c92de5b7b67.jpeg,unacceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,2a737a8f-705b-4afa-8f3d-89fdaf2804a3,http://images.delivery.walmart.com/8eb9ba55-3084-478f-8493-984fd43c7a36.jpeg,http://images.delivery.walmart.com/57fe8725-9c2d-46b5-a0d9-ea971ab8b306.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,645ef2a5-6815-3020-d30b-0fa52f3f7e73,http://images.delivery.walmart.com/e8ba1ea3-8599-45ed-8829-54316a745faa.jpeg,http://images.delivery.walmart.com/b38bcb9b-9c4b-4464-8e29-70368199687b.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,7559a0bd-b2b9-4240-916e-bc2ffb1630a3,http://images.delivery.walmart.com/4e0f7378-efb1-446e-8967-aa519d0cb778.jpeg,http://images.delivery.walmart.com/4b01bb1d-9278-4784-8061-0c1763491cad.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,ef1e68cf-6b80-4e48-9864-f0138fac345c,http://images.delivery.walmart.com/9d4eb284-f62e-48bf-b94b-7f21528453be.jpeg,http://images.delivery.walmart.com/748c505d-8654-49be-85ca-18382cf33278.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,bd342e20-71c9-4850-9cd6-d0dc2a8f3a1a,http://images.delivery.walmart.com/34c25dce-0824-44c7-b802-ff488a88fc4f.jpeg,http://images.delivery.walmart.com/9691c50e-e2b7-4daf-a7a0-cda3ed9b09fc.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,70d03cab-4dce-45c5-a8da-04bb4554a8a6,http://images.delivery.walmart.com/0fc0fd32-d817-40b9-b5ab-5617b90fd640.jpeg,http://images.delivery.walmart.com/80e6b6a7-ef23-412d-a525-f7d9b424857b.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,c6a898b7-5e08-4a52-ad28-3f4ca25b7b44,http://images.delivery.walmart.com/c78d972f-2a45-4b34-b014-95cc9b826188.jpeg,http://images.delivery.walmart.com/fc28477e-e20e-4b25-9c12-5fde2bfe87e0.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,ec241cac-80c7-42f9-b6ca-4dddc3c6a1a3,http://images.delivery.walmart.com/9f09f51b-7a62-4301-8b52-bfc445e1934a.jpeg,http://images.delivery.walmart.com/2a48a087-c4b8-45f3-95ef-17602c027552.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,55d6415f-b393-4f28-b4fb-018d01b07d83,http://images.delivery.walmart.com/fc124f5d-ea3f-43b3-9715-a3942633d428.jpeg,http://images.delivery.walmart.com/63971ba6-2dbf-43a2-a5d3-b48e28f2106e.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,07b77624-3efc-4e91-aadb-d937b9ab809d,http://images.delivery.walmart.com/a78663f9-226b-4e65-87be-bc8ce96b8e1d.jpeg,http://images.delivery.walmart.com/c623151f-de97-45b6-9ed1-c469775926d7.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,217bc54a-fb42-4500-9568-954e1d28e792,http://images.delivery.walmart.com/bd0c2c65-aa4f-4928-bf54-ff2f5e9003f6.jpeg,http://images.delivery.walmart.com/38eff2e7-732a-46b0-b0f4-9787f32d1fc2.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,54a6ecb2-3ae4-49f4-99be-bf53e1e74416,http://images.delivery.walmart.com/2a584c21-35de-4d02-acef-951e2a9c665f.jpeg,http://images.delivery.walmart.com/a3a2194c-9d8e-4bde-9f6d-d1c3f9ff441b.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,efa10001-ee39-5679-8b2b-43474b58c1e7,http://images.delivery.walmart.com/d55b8184-20b7-42c9-b4e1-d20e72fd8fa9.jpeg,http://images.delivery.walmart.com/2aace4bc-2ba2-4393-88a9-1678d6c587a4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,d7977cb7-0846-fb79-08f5-98d662207cb9,http://images.delivery.walmart.com/bcae991e-d9ce-4555-8691-6846bfcdc8df.jpeg,http://images.delivery.walmart.com/835f47ad-de3d-41d2-ac87-1851d6c62a89.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,b93de7ec-6652-4b36-b7de-5d73bd43964b,http://images.delivery.walmart.com/55aced48-c327-4fa2-bf36-77a135dae3bf.jpeg,http://images.delivery.walmart.com/c390644a-09b4-41f5-8e1e-9ff0b48c16da.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,f192bcd9-932b-47b4-9b13-b45e5e24de83,http://images.delivery.walmart.com/b1263029-8c0a-4a7f-8c31-e5e6d2a2671e.jpeg,http://images.delivery.walmart.com/4fd9ae61-27e4-49ba-82a3-91de5bf8c3b7.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,639cf5d9-fc91-4d6c-87fb-b123a2d49056,http://images.delivery.walmart.com/3d389372-80f8-4de1-8c0d-d8245d335134.jpeg,http://images.delivery.walmart.com/e51a6251-3c7a-4e96-ace1-87347a342817.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,41128cad-81da-093f-a4c5-139996f580d2,http://images.delivery.walmart.com/23ba7f8c-deea-429d-a2a8-710c915d17bc.jpeg,http://images.delivery.walmart.com/8ba340fa-1981-4c5a-af75-d48c4f1fdd6c.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,80ea4dba-2b69-4c42-80e1-475a018e8d14,http://images.delivery.walmart.com/a50f6176-409a-4d46-bc11-4696cd9a0129.jpeg,http://images.delivery.walmart.com/c8094fd6-2cae-4d37-af22-c238136b7fe7.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,c2af2a37-d5e0-40b0-a6b2-c29a91aaed87,http://images.delivery.walmart.com/9e991f44-2453-4745-8624-5e185f1f843d.jpeg,http://images.delivery.walmart.com/c221134e-ba83-46f9-ae6c-486fd9c9932d.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,92c4c17d-d764-4e72-aa66-46c287621dec,http://images.delivery.walmart.com/ab0fc6f4-51ba-41cd-ac51-f92ebfc5dc3f.jpeg,http://images.delivery.walmart.com/7a24ebde-b5c7-4e75-b3fd-ff85a757d5b1.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,63901dee-ca40-4bab-988e-d4de170d31d9,http://images.delivery.walmart.com/7f4ffd20-3520-4b5c-aeb8-029ac3204115.jpeg,http://images.delivery.walmart.com/ef332c9b-3a53-4b43-99ac-05543b57f8ab.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,ab042a4e-aef0-5d95-7a4e-0786d6e5eb13,http://images.delivery.walmart.com/58c9aedf-2faa-49be-8a02-805032fcb8ca.jpeg,http://images.delivery.walmart.com/3a891730-23ff-44b2-b5e4-e9b013d4a51d.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,3b04e50a-9286-49c2-83c8-d283005498cb,http://images.delivery.walmart.com/1a3e5845-f01c-41b8-a754-27e08538e95e.jpeg,http://images.delivery.walmart.com/33b43897-6171-4bde-a853-52e70195a9b9.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,aea9e330-87b1-46d1-9bdf-dfe07fd0bc89,http://images.delivery.walmart.com/6ba9509f-ccaa-4ebe-9a15-69f50e396b3e.jpeg,http://images.delivery.walmart.com/fe2b1994-166f-4b4c-a77a-09b42054fcd6.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,d1379344-0751-8d44-e001-c812d37e9f1f,http://images.delivery.walmart.com/e8d001ef-4cd0-4908-8d8a-0118f356024e.jpeg,http://images.delivery.walmart.com/1ade5155-4bba-4b66-b20c-005a0bb8e7b4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,7379950a-49aa-442a-a225-2f7373317a6a,http://images.delivery.walmart.com/bd8d0132-d3be-435f-92f9-8888e94f329f.jpeg,http://images.delivery.walmart.com/2b5ec7fb-88c7-4057-b6c0-d36911939455.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,497cfe82-71c0-4dbb-81d6-73c5f44171c4,http://images.delivery.walmart.com/2d1031b1-4720-4ce3-97d0-b7a4bca362b2.jpeg,http://images.delivery.walmart.com/58c0acff-c2aa-46b3-a6b4-e1e9410bf5f5.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,e59a5529-cf2d-4b95-bb94-7686c01e8775,http://images.delivery.walmart.com/72cd5047-bfdf-4b9b-aeca-5934696089dd.jpeg,http://images.delivery.walmart.com/34924099-dc41-4cda-9f6d-25b44724392e.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,3c09b257-cc02-189e-5f79-c0685abf1b4d,http://images.delivery.walmart.com/df291a43-7363-40f7-b943-30d8a051e260.jpeg,http://images.delivery.walmart.com/a9d62812-ad3a-4f47-b780-82bb2fd23837.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,6faede3d-9e81-ad4a-fe34-75bc2023c7ac,http://images.delivery.walmart.com/9e1eb1a6-0769-41bd-841e-03ddd2f527bb.jpeg,http://images.delivery.walmart.com/a01ab71e-2dea-4cb5-8b77-74467355b69f.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,032fac56-ebe7-7fd9-dcf5-072712daffc7,http://images.delivery.walmart.com/30c4822e-9f4d-462c-982e-125b78dc2a34.jpeg,http://images.delivery.walmart.com/b6a7d125-513d-46f8-98f0-4dc8d24f0ad7.jpeg,unacceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,49c9878a-35ef-4559-b4bb-44b126e0c673,http://images.delivery.walmart.com/edd179d7-5c8a-437d-8007-a7599fbe162f.jpeg,http://images.delivery.walmart.com/563b4357-fd05-4c47-bc29-00f95475880e.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,91d25cff-c969-4539-b863-3fb8ba3a5603,http://images.delivery.walmart.com/4d2f8aac-c5f8-4a4d-884a-e3e87a441d48.jpeg,http://images.delivery.walmart.com/daa5a581-1833-429f-9535-9786e605be9e.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,df516665-70b5-5226-65fd-a3aefeaee687,http://images.delivery.walmart.com/03d674e7-420c-4d2b-86d3-1ceba18cfc5f.jpeg,http://images.delivery.walmart.com/fd593f9f-60e1-4a44-a266-1b66c5ca14d4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,628dec97-fb8a-9d74-0db6-1e61799877b9,http://images.delivery.walmart.com/4ef81847-9e3c-4b61-acaa-dcc741a8836a.jpeg,http://images.delivery.walmart.com/06935311-0da9-43e9-b356-ea2aa465608a.jpeg,unacceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,12355950-43ba-4ca4-9a09-2ba4339320a5,http://images.delivery.walmart.com/d99f6c30-dd91-4e17-a12d-774ebcf1ff50.jpeg,http://images.delivery.walmart.com/90711a6f-fb56-4ce3-bada-5d6897750ec9.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,b32b87af-d7d4-47e9-9243-40264d5873b7,http://images.delivery.walmart.com/8d1b7881-dae4-4272-8d4a-0ccb3b59cc14.jpeg,http://images.delivery.walmart.com/2cedca46-5693-4fa0-adee-47c995578f23.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,4528471d-49dc-4c3c-b627-dfe8e3c3dc64,http://images.delivery.walmart.com/764b6500-ec23-4b30-b9a7-b7bea65ce056.jpeg,http://images.delivery.walmart.com/f6283be7-c705-4ee0-be45-35e4afdb2ec4.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,8ffc7e50-e4ac-4d06-84f6-67d7d15076ba,http://images.delivery.walmart.com/a04092bb-45d8-406a-8d6d-858e795ac5bc.jpeg,http://images.delivery.walmart.com/31fa83ea-e630-46ba-a520-6ea7eecc5b8f.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,fbe2b191-7481-4580-89cc-63704fd5e7b2,http://images.delivery.walmart.com/c17bd90d-d219-471f-813e-48614ef0ec12.jpeg,http://images.delivery.walmart.com/cf3a6703-5f8d-486f-ae7c-ac107ea07d9a.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,85096deb-dadb-6ad9-6e38-5586d55b467a,http://images.delivery.walmart.com/fbe61a2e-9afb-44aa-b027-d75c6f2d10f7.jpeg,http://images.delivery.walmart.com/30ad16b6-b2b2-4b01-bcee-fb285528308b.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,bb97e412-85d4-4060-8c76-d954d4a57e43,http://images.delivery.walmart.com/f4077354-5422-451f-b4e8-67fe5d528592.jpeg,http://images.delivery.walmart.com/168e9bbc-af25-4929-bb3d-0c6569cd921d.jpeg,unacceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,c59b26e4-cc8a-44a0-8fbd-9d59500c243d,http://images.delivery.walmart.com/1623c623-9553-4450-92f9-ef0f33a5fdb6.jpeg,http://images.delivery.walmart.com/94f86d1d-cc16-4d92-a3c1-ddd9b5cba7f5.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,4884d09c-5192-4d54-bef4-0020927b9557,http://images.delivery.walmart.com/24db874f-6801-4655-8331-6bb39c11bd11.jpeg,http://images.delivery.walmart.com/3c607176-41ac-4c56-ab6b-d662e6e93737.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,4aa1c95a-1ba9-4f1a-94e1-48f72bf53509,http://images.delivery.walmart.com/22d1cc15-f6d2-412f-83a2-365b52350217.jpeg,http://images.delivery.walmart.com/886030cc-942f-44cc-bded-fc0eca7692d6.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,04cce472-5b25-4e1a-afa4-0122a841a54c,http://images.delivery.walmart.com/15cf7fe6-8a0c-4427-aefb-0a95ae42ecf7.jpeg,http://images.delivery.walmart.com/2c333443-da8a-44dd-8909-3cf2b69d9adf.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,63d230a8-285b-482d-835f-f067fe76edd8,http://images.delivery.walmart.com/8474567d-7667-4c4a-98c6-708e87c8bf2e.jpeg,http://images.delivery.walmart.com/ed0c0e3a-2be1-4833-9ccd-eed2009514cd.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,12686e0b-5cd1-b534-acd4-2026c4289e3f,http://images.delivery.walmart.com/fa7e4feb-1c0c-44a5-a19d-40ff49b0d56f.jpeg,http://images.delivery.walmart.com/b165c842-9353-42f6-884f-671b173311c1.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,ee2af88b-854c-09f0-4cab-02f41d5f939c,http://images.delivery.walmart.com/e85b4d29-0332-4cac-8daa-e6b9341c57e3.jpeg,http://images.delivery.walmart.com/e4540955-19f9-444c-864a-0058e769d014.jpeg,unacceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,863457ef-426b-4deb-95b1-7a7308c6146e,http://images.delivery.walmart.com/88e21856-9d50-4d7c-b79f-d58043d9464d.jpeg,http://images.delivery.walmart.com/bc8eff5f-3e18-4c08-b1e1-087f1f42d8ac.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,edb66836-bec8-4c51-9f50-c3113d283773,http://images.delivery.walmart.com/ab85eb74-91ae-4a49-8291-400e8611cbc6.jpeg,http://images.delivery.walmart.com/f58ca788-f8c7-4ac8-830f-bf0f330f422b.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,0bf95b4b-d93d-420a-bf51-b431b0b1667f,http://images.delivery.walmart.com/cb57e3ab-23d0-4e91-be6d-75feef1f0630.jpeg,http://images.delivery.walmart.com/f674c252-7859-4513-861f-90332cfc7dcb.jpeg,acceptable,TRUE,No,False Positive,
6/18/2026,2.00015E+14,0ee648f2-8cbf-4965-873c-d9799246d9c2,http://images.delivery.walmart.com/650eb4a4-2ca7-45d9-ab24-76b15279974c.jpeg,http://images.delivery.walmart.com/801e83c3-f437-4dd1-b73f-733094ebb716.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,1b9a8d8f-d8ec-407e-bf74-ef8e79b5bb61,http://images.delivery.walmart.com/c29d1070-9009-49f7-b3fc-383284314482.jpeg,http://images.delivery.walmart.com/1cc3163d-8b26-4c20-9597-a4c838513e10.jpeg,acceptable,TRUE,Yes,True Positive,
6/18/2026,2.00015E+14,b0a5717d-bbe8-be15-9f3f-460c71b4375d,http://images.delivery.walmart.com/42c001f8-b742-46e9-a822-9e237186c579.jpeg,http://images.delivery.walmart.com/a752f7ff-c94b-461f-8de8-dfbd67db1ba2.jpeg,acceptable,TRUE,Yes,True Positive,
