pinotUpdatedTs,orderId,taskId,imageUrl,originalUrl,imageDecision,isProfanityDetected,reviewAiCorrect,reviewConfusionMatrix,reviewComments
7/6/2026,2.00015E+14,ff25ed32-aa8a-4140-9302-a63c5035bd4c,http://images.delivery.walmart.com/076dd0f8-84c7-46ad-9d6f-d566e6920f06.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,3135ad4e-98e8-48b5-8a51-6b92acd5b8c3,http://images.delivery.walmart.com/c38442db-4581-432e-83ba-7cbf40528cbf.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,898a22db-c658-477e-adbd-9b502456b797,http://images.delivery.walmart.com/c4643d02-9892-4b4a-bdc9-15437703ef0b.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,e171daf9-93b2-4eb5-a449-839ce2436966,http://images.delivery.walmart.com/3862db96-1ed4-4388-bedb-918a8adb8fef.jpeg,http://images.delivery.walmart.com/9f67f1e7-6dda-446f-abdc-1a03387d11fc.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,64e0d425-b2b7-4d02-8065-d9d0f3fc886c,http://images.delivery.walmart.com/349e9d40-3a9d-4cee-8e9f-fce0f1556a6f.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,8fe4685f-7b97-4fff-97e4-c65a272a1ddc,http://images.delivery.walmart.com/29285718-ffac-454b-9037-5f549efc2052.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,f8924f82-b425-425a-af2f-f505185f12ef,http://images.delivery.walmart.com/712f28fc-f9ab-400a-8a0d-835bcb6378d4.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,afad7341-6832-4393-bc86-43da34d85314,http://images.delivery.walmart.com/1a2b3003-f323-4870-a55b-8dd00ea74a60.jpeg,http://images.delivery.walmart.com/928fc048-bbf3-4579-8d28-cb8c2eb5762f.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,85d810e5-2e9b-45d4-9139-0e649562a133,http://images.delivery.walmart.com/a87e7a04-4ac6-42a7-a1ae-19da15b4088c.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,f06dd633-cf50-4be3-b5d8-fa8b7dac24d1,http://images.delivery.walmart.com/8f9ec2b0-a3cf-4778-85ed-40d43cc3a2f1.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,4d26845a-6f16-494c-a591-15c3e6f0c3be,http://images.delivery.walmart.com/c5f2584a-707f-49b1-bc02-427593354805.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,5ccca9ed-f495-445e-9a05-f747cd163203,http://images.delivery.walmart.com/3e451e95-1164-4b71-a2d9-f735b19278c6.jpeg,null,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,fe8da538-6c63-4291-bf42-24d89d249941,http://images.delivery.walmart.com/111ecb35-7853-4df8-8b6f-56bbd56723ce.jpeg,http://images.delivery.walmart.com/19e43f31-4c3b-46d1-992d-9fece4008766.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,886dcb10-3a3e-4e87-9a9c-3d24f0418191,http://images.delivery.walmart.com/fc2e8e96-18a2-4837-89b7-f28476c4bba2.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,49dc8b5c-53df-4875-967f-50ff33083e41,http://images.delivery.walmart.com/feba9e5e-8694-4688-9438-a8c456e672c4.jpeg,http://images.delivery.walmart.com/1fc17286-c4fc-4c4e-b9a0-75d8f0ff7861.jpeg,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,9f15ce06-b8a9-f96c-db9b-35f34b1b7163,http://images.delivery.walmart.com/6c6651bb-52bc-4420-9d32-6c9c3106da3c.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,bd770de2-e0e5-ed1d-ea63-dda382de266b,http://images.delivery.walmart.com/72d83919-6254-496f-b353-095d20a88fb9.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,00cd1ece-cb88-4916-990c-6941e519e284,http://images.delivery.walmart.com/c61d2fa3-3817-4f76-a6a7-2f4eac4784f7.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,91e9a58f-0012-4672-b418-1f1c12e23314,http://images.delivery.walmart.com/e1eeb385-e585-4c47-b2e7-b0435390ed3c.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,926c2b5e-6297-408e-845c-0537dc167ee1,http://images.delivery.walmart.com/dd0c04aa-54a0-469f-ad99-5bfb6ded1169.jpeg,http://images.delivery.walmart.com/d68686b9-563f-4130-9bcc-96d432c000eb.jpeg,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,fa43808a-982a-519e-bc7f-1d3294ceb277,http://images.delivery.walmart.com/8920af90-564c-4ba1-9f62-143d711068ee.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,db2bab64-04dc-495c-9200-cb1419c96f5d,http://images.delivery.walmart.com/6b8b824b-3f53-4722-9ba4-bfcfd650c014.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,dfc99706-3933-4a7a-b5b9-319bfe7c57bd,http://images.delivery.walmart.com/4f1cb663-1355-4d6d-968a-9b182ae43fcf.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,1be5775a-f7cc-4a2f-bdde-7cd56b8b6884,http://images.delivery.walmart.com/92c62be5-5772-47ee-8a15-6a2ef5c21a1e.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,4ed1edee-54f0-4dda-8c67-73bf609d1917,http://images.delivery.walmart.com/9e03a0a2-feb7-4e67-8b7a-77d14fd984b3.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,264e1cec-8d9c-46b4-af69-f0031cbef764,http://images.delivery.walmart.com/034c747e-9355-458d-8966-95b05a5d9e22.jpeg,http://images.delivery.walmart.com/806f1cc4-ef5e-41b1-af8b-c8e2ee51adcd.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,35669dc0-bb97-4622-a951-9248b76404bf,http://images.delivery.walmart.com/3bb77f05-d2ad-4a4f-8998-3bca811c0c32.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,01ad36c1-5f09-48de-9915-eef28b4ec114,http://images.delivery.walmart.com/b579addb-1f9a-419e-b19b-3f42220d207f.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,7af079fd-dd4b-486c-b633-31ca254d5b7a,http://images.delivery.walmart.com/eec2914e-95c2-4c6d-8aa8-8493549a7e00.jpeg,http://images.delivery.walmart.com/f2383a99-40e7-4aee-b686-3802d1d544f3.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,e5bc2062-bc20-4cda-b3d2-de12716e6ce9,http://images.delivery.walmart.com/bac38743-78d7-47e1-97a2-180ed3bc181a.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,5f781460-fc3d-8c03-7cac-a3faac32808d,http://images.delivery.walmart.com/0fc10ee5-b271-4b3c-ae8b-54d045fb54f0.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,7a46c5a6-d035-2d59-a061-4d4ba9cdc52f,http://images.delivery.walmart.com/0a044610-7fe3-43a1-9e66-7a4b0ed4251e.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,3eda1c33-7c59-5a5c-58e9-315c6c185b2e,http://images.delivery.walmart.com/d0a93f35-34b7-4262-b67d-90d6d0809eb3.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,6f916f4c-16c2-4517-b4b2-9038b9cad841,http://images.delivery.walmart.com/89453086-5e08-4db1-970f-93d24ddc5591.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,e84b432f-df93-445f-bfb1-da250f093fd0,http://images.delivery.walmart.com/b4a4e933-b77c-4964-a4b2-e6399aff7843.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,9d6ae03f-e4ae-4c02-a564-9d1c2da3f3d6,http://images.delivery.walmart.com/ef45a368-52b3-4b4f-b976-38a742fee004.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,a6d5c07c-51fd-4152-a217-37453c7856a5,http://images.delivery.walmart.com/35313f2b-9279-40f1-9d4d-870199cefe76.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,33ad42a5-4552-4d82-a489-5dba61e18098,http://images.delivery.walmart.com/d5f799cc-d5d6-4824-823e-6d1aa1820c16.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,f929e2f9-3a9a-4653-8ede-d1f07b0a8aca,http://images.delivery.walmart.com/03b57827-ce4c-4638-9fbc-475a884591ec.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,937d11d7-8019-4fbf-8678-d771aa7b64fa,http://images.delivery.walmart.com/471c6c8b-f280-4c1c-af8b-83be6de8dd43.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,dbe3afb4-1f7d-460f-9103-32859e54829d,http://images.delivery.walmart.com/f830fa5d-ac06-4159-9d9d-e457e8903677.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,d63d609a-32b5-4d1f-9c34-52febed977e5,http://images.delivery.walmart.com/526a21aa-ddfe-43b6-9342-9413c5da98ad.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,ffb3c88c-c022-4cd4-af8f-0014ba9001fa,http://images.delivery.walmart.com/ff78955a-3eb8-426f-bcb3-8192fc6b5d1c.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,205afa70-5e1c-46ec-b609-beef8aa051e5,http://images.delivery.walmart.com/ca25e92c-d49b-4810-b15f-4d27ff275d8b.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,515a41c9-1a5d-479c-a39f-a2850714e338,http://images.delivery.walmart.com/8ce00a09-dfb6-4bff-807d-b44f8f13eda7.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,9dc2425c-b830-0b25-42c5-648ca4ee0cbf,http://images.delivery.walmart.com/817e20b9-06da-4760-9532-1950d5637f64.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,3f693141-3e18-4a56-bb23-bb6e1575a4a5,http://images.delivery.walmart.com/c6aa7d1c-e08e-4007-b798-ad2edb6f1294.jpeg,http://images.delivery.walmart.com/a9719384-64f3-4643-8ecc-0c4d86075592.jpeg,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,d565fc50-7df3-4a87-be6f-d37f95fda73a,http://images.delivery.walmart.com/6cade866-49de-4c78-909a-4a11bec449ed.jpeg,http://images.delivery.walmart.com/b533db26-f46b-4500-bb03-fc103817fdce.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,9aaec873-b077-44ea-a4db-edf5ac0317a8,http://images.delivery.walmart.com/21b4c42d-b7da-47bf-a21c-80b43c64a285.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,f85920a1-9df3-5880-a8c7-c5b6d6bc71cf,http://images.delivery.walmart.com/7b9993ed-7d96-480d-8115-274fec1567d9.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,6cd342d9-a8ff-4e6e-961a-3a87fd5724e3,http://images.delivery.walmart.com/67530256-d883-418b-8538-76c50b86f9ba.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,8e55953e-c48c-46c7-a4c2-5bdd6f9d8fc1,http://images.delivery.walmart.com/ae4a9890-be78-47ea-b792-6a1549419971.jpeg,http://images.delivery.walmart.com/ba3c691c-9959-4f62-8fa5-27bd0ec5a45f.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,c642d8ea-d1a3-16eb-aab5-c0d32359f27c,http://images.delivery.walmart.com/19ba7494-cb94-40f9-bc75-c862d401ef79.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,e8d2219f-750c-44df-92bd-5e5635c37a6b,http://images.delivery.walmart.com/5704c60c-013b-4fe8-a34f-fffd57190d8c.jpeg,http://images.delivery.walmart.com/55bf2477-2a0f-47d8-ad98-d06473fc807d.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,6781d7f9-a4cf-4772-9f07-3578d4103129,http://images.delivery.walmart.com/4f96619c-ca22-4ecf-a8a1-5a33dfa0803b.jpeg,http://images.delivery.walmart.com/4b8947a8-a507-4c29-8674-7f93644268bc.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,09944222-816c-4878-9e61-7ee05052356e,http://images.delivery.walmart.com/bf613920-b449-4e3a-af8a-1d9864e434b3.jpeg,http://images.delivery.walmart.com/aba35316-7db0-42e1-98c6-b4dc960584d2.jpeg,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,2c4512bc-cf5e-4b4d-8a90-2c1158fb0255,http://images.delivery.walmart.com/d1e2189a-dd8d-4a0b-acc1-8f2626855e63.jpeg,http://images.delivery.walmart.com/5243b6f0-8bcc-4a70-9e55-9c42d5d61e60.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,5ae87e06-b9c4-43e0-8864-63d58c90a28b,http://images.delivery.walmart.com/8e575c71-3163-405e-b083-d55a589253a1.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,48b147be-3e8a-4a63-ac91-aa30ad1e2dfd,http://images.delivery.walmart.com/81f3dc2f-4927-4504-bce9-a174453fd63e.jpeg,http://images.delivery.walmart.com/e552e15a-9e50-44e2-b394-50f61832392e.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,12967d96-09f5-4c5a-a983-f65bc32e8a24,http://images.delivery.walmart.com/1725f47d-a0dc-4355-a0ed-7e29a2787397.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,50cb3386-581d-4875-a7dc-36e24a7f6e65,http://images.delivery.walmart.com/f85c3142-40bf-4159-bd09-b8e950a126ad.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,c6097cca-6255-4f45-8413-89aedab8b56b,http://images.delivery.walmart.com/819a0efc-4b7f-4dca-a976-f43c9a81b7b6.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,d6230ca2-fbea-46f7-99fc-fb993e2ec919,http://images.delivery.walmart.com/617f4ae0-99f6-4d0a-b5c1-9c4d2c23d9a4.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,2b6c628d-0a87-4872-a2c2-b1b069f3507f,http://images.delivery.walmart.com/d7821b13-791b-462d-b4d1-608b127fad32.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,32fef2a5-65c4-44eb-82a0-b2c35ad0294c,http://images.delivery.walmart.com/cd7caf52-03b0-49b9-8ce8-d5b92c77feee.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,7ed204cc-0500-421f-ad54-6da62512c656,http://images.delivery.walmart.com/72dd235d-3dea-4dda-a064-e0caa14d4a94.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00014E+14,5026041b-5449-514e-b8f0-fc67998a4882,http://images.delivery.walmart.com/8980ccb4-120c-47a9-a914-d2523fb81bad.jpeg,http://images.delivery.walmart.com/45790681-1056-4dcd-a394-68c81dbf18a8.jpeg,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,78deeca7-921c-42a4-bd41-fcdbca53a913,http://images.delivery.walmart.com/dc474588-c019-4361-a2f4-75d929570a25.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,8686dd82-ba23-44cf-a310-5f07fb9ac3c4,http://images.delivery.walmart.com/5ec80195-32bd-4c3e-a8a9-903a91089470.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,199ac874-1073-4adf-b2e2-79abfcdeb2eb,http://images.delivery.walmart.com/f2339f8c-b177-4271-9da7-a095b5c36b67.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,1c71b61f-abfb-444c-b32f-529666f61ba5,http://images.delivery.walmart.com/b5d72a9d-456a-4b35-9378-6eb28eebac7d.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,ac648e6a-453b-411a-bfd8-3fdfabfe7324,http://images.delivery.walmart.com/2b0f0cfb-769e-4ea4-b1e6-76fa6d6bb71f.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,59903d0c-32f7-4991-9fe8-f33f187029b7,http://images.delivery.walmart.com/2646ddfe-1f99-4e6e-bf10-63920c3b9369.jpeg,http://images.delivery.walmart.com/f7d3f4f8-26d9-44ab-b238-9d5c905b87b3.jpeg,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,12e3d38a-26ae-95d0-01d1-b9a551434b7f,http://images.delivery.walmart.com/0533b0cd-cb3e-4e8f-944d-add5f71fd794.jpeg,http://images.delivery.walmart.com/49b1f611-07e4-4b68-8c44-0297218ace33.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,3593fd05-967a-4910-896a-98a8ac1382a1,http://images.delivery.walmart.com/be216d21-37b8-4ad0-83a6-7fe127acffa0.jpeg,http://images.delivery.walmart.com/6dce9771-50dc-4a15-acf3-817ecf02b8b1.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,697d2b3a-2c66-39a4-1d74-eb11f8c32932,http://images.delivery.walmart.com/f958c74a-ba0c-49a1-b8f6-3aa0b6b98a80.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,ecfceb7a-b199-5726-bc6f-6e1c4307e594,http://images.delivery.walmart.com/824f585d-99a2-4b18-aae0-b9e74654f33e.jpeg,http://images.delivery.walmart.com/7426359f-c044-4eeb-95df-27e316a48104.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,6d430a23-7c2b-4643-a9cc-c6cb5e88dea5,http://images.delivery.walmart.com/f295eb86-c920-41e3-be4c-5bc3586f6af9.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,e1286c03-c3c1-4f8e-8fbb-5caee3fa81e8,http://images.delivery.walmart.com/9b690aec-639e-4fa3-ac69-e5c418683024.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,20faf861-8af2-4f9b-8661-e0ccc1eb7758,http://images.delivery.walmart.com/f40d8669-318e-4424-8c4f-7c3e8559d832.jpeg,http://images.delivery.walmart.com/d46c4331-4725-4647-a33b-925f4c2e9ce8.jpeg,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,89277ff0-375d-4daa-a08b-8455127fd577,http://images.delivery.walmart.com/94936f07-62b7-4b74-bb58-cc8d948480b2.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,3af49015-430e-4f68-80be-e2c369de1e40,http://images.delivery.walmart.com/78b736d5-417e-4b7d-80b8-50fc1fcd3dc6.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,c3a9e53e-303b-4b94-9cfd-6828ca5b39f1,http://images.delivery.walmart.com/31586781-6e50-4c81-93e9-da4c47860177.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,900086b3-b29b-47d5-9c59-614cf0ec6e46,http://images.delivery.walmart.com/09e1959d-7421-4de7-87c2-868da0abe89c.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,02b09845-a874-a854-b2e1-8fcf0a0647d3,http://images.delivery.walmart.com/15393ecf-646c-466c-8b2e-3fa9db74c5be.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,136c0df5-06c3-43a5-b110-1e0aa6c61d97,http://images.delivery.walmart.com/40f2b4bc-754f-4786-b12d-e693312c5fc7.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,f4c10eee-7c84-40c6-820b-c2449ad75240,http://images.delivery.walmart.com/53088c0d-be7e-40e5-94f0-c287cb378a9d.jpeg,null,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,9a9c2367-5e19-4939-970f-c1c24a1a6058,http://images.delivery.walmart.com/042eb3b3-cc5e-4046-bb32-64400f06ec9d.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,c63effd5-879a-4abf-941d-ca53d8d51cab,http://images.delivery.walmart.com/c9abff3b-2b0d-458b-801c-ebb73140957f.jpeg,http://images.delivery.walmart.com/4a39464b-c0cb-435f-844f-8a4ca1f84dd5.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,5f64ee33-d499-47d1-99c0-52854fd4c9bd,http://images.delivery.walmart.com/91640b31-cac1-4024-afc4-30606e037de4.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,fd99ad40-e3d8-1a04-b73a-c51f6ea1d951,http://images.delivery.walmart.com/c42153d1-ac5c-4d5a-93e4-271d854f854b.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,e6836b14-0643-4431-8599-76b827b45c55,http://images.delivery.walmart.com/2e458036-d43e-4102-906d-8392aa86eebe.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,41a900ba-9aaa-464a-9637-22da0700a9b3,http://images.delivery.walmart.com/60329a19-06a1-427c-871d-8b27af03ea39.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,83231ffc-3240-45c5-b5d3-7b6eef4d16f0,http://images.delivery.walmart.com/d892d895-46ab-45b9-b595-c7c1401d563b.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,a3c79b8e-9ddf-4be0-b78b-218d152942d9,http://images.delivery.walmart.com/dfa16615-5b0f-40fc-aaf0-0c639fcbf845.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,54ac952e-a45c-424a-8ee4-8cfe714ecddb,http://images.delivery.walmart.com/2abbf3c3-dce9-403e-8550-962b7e221d4d.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,b9a2e765-5a4a-4b60-8c7a-32ee1ceabd1b,http://images.delivery.walmart.com/1711aeea-281f-4ed4-8f25-ad0f76c747a0.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,e914c0ec-f037-4990-a5a7-123746e0beb9,http://images.delivery.walmart.com/213dddd0-aeef-4daf-bebf-23140a3c6d0c.jpeg,http://images.delivery.walmart.com/513308fb-883e-4052-a96f-ae0a16f42da0.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,dd6451f9-85c4-41f1-9b3b-62436881db58,http://images.delivery.walmart.com/f3f3f175-c80e-47f4-8df0-c4b87e6b4ad0.jpeg,null,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,bae6abce-baed-4318-a107-83263293234b,http://images.delivery.walmart.com/29b0473b-018c-408b-8f76-74fc01b33dfe.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,bf1e2f60-fe66-e678-4868-cc0fc1ca5f38,http://images.delivery.walmart.com/c47e8882-dc23-4e49-91d7-89d2ea8fece1.jpeg,http://images.delivery.walmart.com/53ec1a92-746d-4e5f-89e1-d410bb5ecef5.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,4387e5b4-1968-4d26-a84b-d3fa3ec8210c,http://images.delivery.walmart.com/264b277f-ef9b-4bf3-8094-1ebe917642aa.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,bd57a72d-d0b2-4c88-8af4-e0b420f992d5,http://images.delivery.walmart.com/b5eb6d6e-46c0-4307-9eca-82c84e3163c7.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,ed775e45-5571-43ed-9d81-668cc483c367,http://images.delivery.walmart.com/51808d5a-d368-49f8-8a8d-2fb4d7afa0cf.jpeg,null,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,e4d69127-7418-4b03-9625-862f18603fad,http://images.delivery.walmart.com/68f14d9c-5705-4b6e-bbf6-b7f55562e3d0.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,9d75ee88-702e-4e9b-b2fc-3bc246ae87db,http://images.delivery.walmart.com/c82e2d45-8ebe-4247-81e7-717687df5123.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,41b7d1ed-2b5b-4903-8929-bb46b508b72e,http://images.delivery.walmart.com/0686c014-8fb4-400d-977d-39ba382d44ba.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,467edc1a-6ba8-c6c2-322f-bae83a322dca,http://images.delivery.walmart.com/5652293f-f007-4358-948a-e88b98773cb1.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,386bc92d-ecb8-4c36-9cb6-5a91c7204abc,http://images.delivery.walmart.com/c3012b3e-ae23-499f-83f0-d5c64f8bc4ff.jpeg,null,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,b7bd1597-cafd-43d2-9e65-99f65c5276fc,http://images.delivery.walmart.com/7f6956b8-fa84-4ff6-8c7d-09129701ac43.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,a2215467-aee4-499b-b76d-eaeb39afec41,http://images.delivery.walmart.com/70d5915d-6053-4eb5-bc03-6dd8e8903edc.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,ae9f69d0-dd44-48da-808d-38540f7568ee,http://images.delivery.walmart.com/425caed2-936e-4ab5-9290-bfcb68d0185a.jpeg,http://images.delivery.walmart.com/8cf62c33-4447-42bc-a9c9-ea18aea528ea.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,f754de92-1369-43d3-b0da-77cb0b7ca1e2,http://images.delivery.walmart.com/c06e6576-d8cd-44d5-83d1-aef1ff9dfc90.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,d9e9e224-5825-4033-8fda-1075278352fc,http://images.delivery.walmart.com/00c1328e-c7cc-4957-8346-a9932fdb97ab.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,e6c4be75-7090-40ca-989b-283e6cc163e4,http://images.delivery.walmart.com/5948b616-1e6c-4457-9a9a-b8d05668da94.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,a7dd3dfc-0b61-4ec7-83e0-c97551c3de91,http://images.delivery.walmart.com/9d0a64e4-4fb1-439d-9b16-03674ba59e4d.jpeg,http://images.delivery.walmart.com/4e5e1c2e-7c35-480e-8595-d3b8915d0e7d.jpeg,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,44927d88-7d1c-bbe3-0425-8ce0d50d4121,http://images.delivery.walmart.com/bb4acb0d-c59a-4895-948e-7d48146bc012.jpeg,null,unacceptable,TRUE,Yes,,Bodypart
7/6/2026,2.00015E+14,25737bcc-d00f-42a3-b66d-d21ac6241939,http://images.delivery.walmart.com/b3647c24-dae8-4814-9ecc-457709f4c790.jpeg,null,unacceptable,TRUE,Yes,,Finger
7/6/2026,2.00015E+14,80891ffb-5c1f-4b5a-9b6a-87254fea30c8,http://images.delivery.walmart.com/58998719-0e4e-4aff-873d-c49bb6e8a0bb.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,f4918d35-b80a-45ef-af1e-dadd96f4a507,http://images.delivery.walmart.com/91eadf10-0550-4c87-8e26-5b37ed2143f6.jpeg,null,unacceptable,TRUE,,,
7/6/2026,2.00015E+14,0b2cd4c7-35dd-50ee-a7f5-6a694563f4b1,http://images.delivery.walmart.com/3c06c791-5662-4170-b632-714285d0ae85.jpeg,null,unacceptable,TRUE,,,
